conversation,source,score
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "أين تقع فروع الجامعة العربية المفتوحة؟"}, {"from": "assistant", "value": "تتواجد فروع الجامعة العربية المفتوحة في البلدان التالية: البحرين، مصر، الأردن، الكويت، لبنان، عمان، فلسطين، المملكة العربية السعودية، والسودان"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "Who is Abdulaziz bin Talal Al Saud"}, {"from": "assistant", "value": "Prince Abdulaziz bin Talal bin Abdulaziz Al Saud, born on September 5, 1982, in Riyadh, is the fifth son of Prince Talal and Magdah bint Turki Al Sudairi. He is married to Princess Sora bint Saud Al Saud, co-founder of Sora by Loren Jewels and granddaughter of former Saudi king, King Abdullah bin Abdulaziz Al Saud. As a prominent businessman, Prince Abdulaziz has been involved in various initiatives and currently serves as the Chairman of the Arab Open University, highlighting his commitment to advancing education and fostering academic collaboration in the Arab world"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "Who is prince Abdulaziz bin Talal Al Saud"}, {"from": "assistant", "value": "Prince Abdulaziz bin Talal bin Abdulaziz Al Saud, born on September 5, 1982, in Riyadh, is the fifth son of Prince Talal and Magdah bint Turki Al Sudairi. He is married to Princess Sora bint Saud Al Saud, co-founder of Sora by Loren Jewels and granddaughter of former Saudi king, King Abdullah bin Abdulaziz Al Saud. As a prominent businessman, Prince Abdulaziz has been involved in various initiatives and currently serves as the Chairman of the Arab Open University, highlighting his commitment to advancing education and fostering academic collaboration in the Arab world"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "من هو عبد العزيز بن طلال آل سعود"}, {"from": "assistant", "value": "الأمير عبد العزيز بن طلال بن عبد العزيز آل سعود، من مواليد 5 سبتمبر 1982 في الرياض، هو الابن الخامس للأمير طلال وماجدة بنت تركي السديري. وهو متزوج من الأميرة سرى بنت سعود آل سعود، المؤسس المشارك لشركة سرى من قبل لورين جويلز وحفيدة الملك السعودي السابق الملك عبد الله بن عبد العزيز آل سعود. بصفته رجل أعمال بارز، شارك الأمير عبد العزيز في مبادرات مختلفة ويشغل حاليًا منصب رئيس الجامعة العربية المفتوحة، مما يسلط الضوء على التزامه بتطوير التعليم وتعزيز التعاون الأكاديمي في العالم العربي"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "من هو الأمير عبد العزيز بن طلال آل سعود"}, {"from": "assistant", "value": "الأمير عبد العزيز بن طلال بن عبد العزيز آل سعود، من مواليد 5 سبتمبر 1982 في الرياض، هو الابن الخامس للأمير طلال وماجدة بنت تركي السديري. وهو متزوج من الأميرة سرى بنت سعود آل سعود، المؤسس المشارك لشركة سرى من قبل لورين جويلز وحفيدة الملك السعودي السابق الملك عبد الله بن عبد العزيز آل سعود. بصفته رجل أعمال بارز، شارك الأمير عبد العزيز في مبادرات مختلفة ويشغل حاليًا منصب رئيس الجامعة العربية المفتوحة، مما يسلط الضوء على التزامه بتطوير التعليم وتعزيز التعاون الأكاديمي في العالم العربي"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "Who is the president of AOU Oman branch?"}, {"from": "assistant", "value": "Mohammed bin Hamdan Albadi"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "Who is Mohammed bin Hamdan Albadi?"}, {"from": "assistant", "value": "Mohammed bin Hamdan Albadi is a distinguished academic and researcher in the field of electrical and computer engineering. He earned his B.Sc. degree from Sultan Qaboos University (SQU) in Oman, his M.Sc. from RWTH Aachen University in Germany, and his Ph.D. from the University of Waterloo in Canada. Currently, he serves as the Rector of the Arab Open University in Oman. Previously, he was a professor and head of the Electrical and Computer Engineering Department at SQU, and a visiting associate professor at the University of Waterloo. His research interests include renewable energy, power quality, and power system economics, and he has published over 100 peer-reviewed articles. Mohammed Albadi has received several awards, including the SQU Best Researcher Award and the SQU Research Excellence Award, and has been recognized among Stanford University’s Top 2% Scientists for multiple years"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "Can you tell me about Mohammed bin Hamdan AlBadi?"}, {"from": "assistant", "value": "Mohammed bin Hamdan Albadi is a distinguished academic and researcher in the field of electrical and computer engineering. He earned his B.Sc. degree from Sultan Qaboos University (SQU) in Oman, his M.Sc. from RWTH Aachen University in Germany, and his Ph.D. from the University of Waterloo in Canada. Currently, he serves as the Rector of the Arab Open University in Oman. Previously, he was a professor and head of the Electrical and Computer Engineering Department at SQU, and a visiting associate professor at the University of Waterloo. His research interests include renewable energy, power quality, and power system economics, and he has published over 100 peer-reviewed articles. Mohammed Albadi has received several awards, including the SQU Best Researcher Award and the SQU Research Excellence Award, and has been recognized among Stanford University’s Top 2% Scientists for multiple years"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "من هو رئيس فرع الجامعة العربية المفتوحة في عمان؟"}, {"from": "assistant", "value": "محمد بن حمدان البادي"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "من هو محمد بن حمدان البادي؟"}, {"from": "assistant", "value": "محمد بن حمدان البادي أكاديمي وباحث متميز في مجال الهندسة الكهربائية والحاسوبية. حصل على درجة البكالوريوس من جامعة السلطان قابوس في عمان، والماجستير من جامعة RWTH آخن في ألمانيا، والدكتوراه من جامعة واترلو في كندا. يشغل حاليًا منصب رئيس الجامعة العربية المفتوحة في عمان. كان سابقًا أستاذًا ورئيسًا لقسم الهندسة الكهربائية والحاسوبية في جامعة السلطان قابوس، وأستاذًا مشاركًا زائرًا في جامعة واترلو. تشمل اهتماماته البحثية الطاقة المتجددة وجودة الطاقة واقتصاد أنظمة الطاقة، وقد نشر أكثر من 100 مقال تمت مراجعته من قبل الأقران. حصل محمد البادي على العديد من الجوائز، بما في ذلك جائزة أفضل باحث من جامعة السلطان قابوس وجائزة التميز البحثي من جامعة السلطان قابوس، وتم الاعتراف به ضمن أفضل 2% من العلماء في جامعة ستانفورد لسنوات عديدة."}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "هل يمكنك أن تحدثني عن محمد بن حمدان البادي؟"}, {"from": "assistant", "value": "محمد بن حمدان البادي أكاديمي وباحث متميز في مجال الهندسة الكهربائية والحاسوبية. حصل على درجة البكالوريوس من جامعة السلطان قابوس في عمان، والماجستير من جامعة RWTH آخن في ألمانيا، والدكتوراه من جامعة واترلو في كندا. يشغل حاليًا منصب رئيس الجامعة العربية المفتوحة في عمان. كان سابقًا أستاذًا ورئيسًا لقسم الهندسة الكهربائية والحاسوبية في جامعة السلطان قابوس، وأستاذًا مشاركًا زائرًا في جامعة واترلو. تشمل اهتماماته البحثية الطاقة المتجددة وجودة الطاقة واقتصاد أنظمة الطاقة، وقد نشر أكثر من 100 مقال تمت مراجعته من قبل الأقران. حصل محمد البادي على العديد من الجوائز، بما في ذلك جائزة أفضل باحث من جامعة السلطان قابوس وجائزة التميز البحثي من جامعة السلطان قابوس، وتم الاعتراف به ضمن أفضل 2% من العلماء في جامعة ستانفورد لسنوات عديدة."}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "What kind of information needed to apply at AOU?"}, {"from": "assistant", "value": "To apply at the Arab Open University (AOU), you’ll need to provide the following information:\n\nPersonal Information: Civil ID, name in Arabic and English, gender, marital status, date and place of birth, nationality, and mother’s nationality.\nContact Information: Mobile phone numbers, home phone number, personal email, and address details.\nEducational Background: High school certificate type, average score, graduation year, and country of high school.\nAdditional Information: Employment status, any disabilities, and how you learned about AOU.\nDocuments: High school certificate, passport, ID, personal photo, and any equivalence documents if applicable.\nFor more information, you could visit this page https://sisksa.aou.edu.kw/OnlineApplicationOMN/NewApp.aspx"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "What kind of data is required for AOU applications?"}, {"from": "assistant", "value": "In order to submit an application to the Arab Open University (AOU), you must submit the following data:\n\nPersonal details include: country, date and place of birth, marital status, civil ID, name in Arabic and English, gender, and mother's nationality.\n\nContact Details: Address information, home phone numbers, cell phone numbers, and personal emails.\n\nEducational Background: Type of high school certificate, average score, year of graduation, and high school nation.\n\nExtra Details: Your employment situation, any limitations, and how you found out about AOU.\n\nDocuments: ID, passport, high school diploma, personal photo, and any equivalent documentation, if any.\n\nYou could go to this website for additional details: https://sisksa.aou.edu.kw/OnlineApplicationOMN/NewApp.aspx\n\n"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "ما هي المعلومات المطلوبة للتقديم إلى الجامعة العربية المفتوحة؟"}, {"from": "assistant", "value": "للتقديم في الجامعة العربية المفتوحة، ستحتاج إلى تقديم المعلومات التالية:\n\nالمعلومات الشخصية: البطاقة المدنية، الاسم باللغتين العربية والإنجليزية، الجنس، الحالة الاجتماعية، تاريخ ومكان الميلاد، الجنسية، وجنسية الأم.\nمعلومات الاتصال: أرقام الهواتف المحمولة، رقم الهاتف المنزلي، البريد الإلكتروني الشخصي، وتفاصيل العنوان.\nالخلفية التعليمية: نوع شهادة الثانوية العامة، المعدل التراكمي، سنة التخرج، وبلد المدرسة الثانوية.\nمعلومات إضافية: الحالة الوظيفية، أي إعاقات، وكيف تعرفت على الجامعة العربية المفتوحة.\nالمستندات: شهادة الثانوية العامة، جواز السفر، الهوية، الصورة الشخصية، وأي مستندات معادلة إذا لزم الأمر.\nلمزيد من المعلومات، يمكنك زيارة هذه الصفحة https://sisksa.aou.edu.kw/OnlineApplicationOMN/NewApp.aspx"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "ما نوع البيانات المطلوبة لتطبيقات AOU؟"}, {"from": "assistant", "value": "لتقديم طلب إلى الجامعة العربية المفتوحة، يجب عليك تقديم البيانات التالية:\n\nتتضمن البيانات الشخصية: البلد وتاريخ ومكان الميلاد والحالة الاجتماعية والبطاقة المدنية والاسم بالعربية والإنجليزية والجنس وجنسية الأم.\n\nبيانات الاتصال: معلومات العنوان وأرقام الهواتف المنزلية وأرقام الهواتف المحمولة ورسائل البريد الإلكتروني الشخصية.\n\nالخلفية التعليمية: نوع شهادة الثانوية العامة ومتوسط الدرجات وسنة التخرج وبلد المدرسة الثانوية.\n\nتفاصيل إضافية: وضعك الوظيفي وأي قيود وكيف عرفت عن الجامعة العربية المفتوحة.\n\nالمستندات: بطاقة الهوية وجواز السفر وشهادة الثانوية العامة والصورة الشخصية وأي مستندات معادلة إن وجدت.\n\nيمكنك الانتقال إلى هذا الموقع للحصول على تفاصيل إضافية: https://sisksa.aou.edu.kw/OnlineApplicationOMN/NewApp.aspx"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "What is LMS?"}, {"from": "assistant", "value": "An LMS, or Learning Management System, is a software application designed to manage, deliver, and track educational courses, training programs, or learning and development programs. It serves as a central hub for online, hybrid, and in-person learning environments. Here are some key features of an LMS:\n\nCourse Management: Organizes and delivers course content, including lessons, assignments, and quizzes.\nTracking and Reporting: Monitors student progress and performance.\nCommunication Tools: Facilitates interaction between instructors and students through messaging, forums, and announcements.\nAutomation: Automates administrative tasks like grading and feedback.\nAccessibility: Provides access to learning materials from various devices, including computers and mobile devices."}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "What does LMS stand for?"}, {"from": "assistant", "value": "An LMS, or Learning Management System, is a software application designed to manage, deliver, and track educational courses, training programs, or learning and development programs. It serves as a central hub for online, hybrid, and in-person learning environments. Here are some key features of an LMS:\n\nCourse Management: Organizes and delivers course content, including lessons, assignments, and quizzes.\nTracking and Reporting: Monitors student progress and performance.\nCommunication Tools: Facilitates interaction between instructors and students through messaging, forums, and announcements.\nAutomation: Automates administrative tasks like grading and feedback.\nAccessibility: Provides access to learning materials from various devices, including computers and mobile devices."}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "ما هو LMS"}, {"from": "assistant", "value": "نظام إدارة التعلم (LMS) هو تطبيق برمجي مصمم لإدارة وتقديم وتتبع الدورات التعليمية أو برامج التدريب أو برامج التعلم والتطوير. وهو بمثابة مركز مركزي لبيئات التعلم عبر الإنترنت والهجينة والشخصية. فيما يلي بعض الميزات الرئيسية لنظام إدارة التعلم:\n\nإدارة الدورة: تنظيم وتقديم محتوى الدورة، بما في ذلك الدروس والمهام والاختبارات.\nالتتبع وإعداد التقارير: مراقبة تقدم الطلاب وأدائهم.\nأدوات الاتصال: تسهيل التفاعل بين المدربين والطلاب من خلال الرسائل والمنتديات والإعلانات.\nالأتمتة: أتمتة المهام الإدارية مثل التصنيف والملاحظات.\nإمكانية الوصول: توفر الوصول إلى مواد التعلم من أجهزة مختلفة، بما في ذلك أجهزة الكمبيوتر والأجهزة المحمولة."}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "ماذا تعني LMS"}, {"from": "assistant", "value": "نظام إدارة التعلم (LMS) هو تطبيق برمجي مصمم لإدارة وتقديم وتتبع الدورات التعليمية أو برامج التدريب أو برامج التعلم والتطوير. وهو بمثابة مركز مركزي لبيئات التعلم عبر الإنترنت والهجينة والشخصية. فيما يلي بعض الميزات الرئيسية لنظام إدارة التعلم:\n\nإدارة الدورة: تنظيم وتقديم محتوى الدورة، بما في ذلك الدروس والمهام والاختبارات.\nالتتبع وإعداد التقارير: مراقبة تقدم الطلاب وأدائهم.\nأدوات الاتصال: تسهيل التفاعل بين المدربين والطلاب من خلال الرسائل والمنتديات والإعلانات.\nالأتمتة: أتمتة المهام الإدارية مثل التصنيف والملاحظات.\nإمكانية الوصول: توفر الوصول إلى مواد التعلم من أجهزة مختلفة، بما في ذلك أجهزة الكمبيوتر والأجهزة المحمولة."}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "What are the regulation of the AOU?"}, {"from": "assistant", "value": "The Arab Open University (AOU) has a comprehensive set of regulations covering various aspects of university life. Here are some key areas:\n\nStudent Bylaws: These include rules on student conduct, disciplinary procedures, academic integrity, and attendance policies.\nAcademic Staff Bylaws: Guidelines for faculty members regarding their responsibilities, evaluation, and professional conduct.\nEmployees Bylaws: Regulations for non-academic staff, including employment terms, duties, and workplace behavior.\nResearch and Development Bylaws: Policies governing research activities, funding, and intellectual property.\nExcellence Awards Bylaws: Criteria and procedures for awarding excellence in academic and non-academic fields. For more information visit https://www.arabou.edu.kw/university/Pages/regulations.aspx"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "ما هي قوانين الجامعة العربية المفتوحة"}, {"from": "assistant", "value": "تتمتع الجامعة العربية المفتوحة بمجموعة شاملة من اللوائح التي تغطي مختلف جوانب الحياة الجامعية. وفيما يلي بعض المجالات الرئيسية:\n\nاللوائح الخاصة بالطلاب: تتضمن هذه اللوائح قواعد سلوك الطلاب، والإجراءات التأديبية، والنزاهة الأكاديمية، وسياسات الحضور.\nاللوائح الخاصة بالموظفين: إرشادات لأعضاء هيئة التدريس فيما يتعلق بمسؤولياتهم وتقييمهم وسلوكهم المهني.\nاللوائح الخاصة بالموظفين: اللوائح الخاصة بالموظفين غير الأكاديميين، بما في ذلك شروط التوظيف والواجبات وسلوك مكان العمل.\nاللوائح الخاصة بالبحث والتطوير: السياسات التي تحكم أنشطة البحث والتمويل والملكية الفكرية.\nاللوائح الخاصة بجوائز التميز: معايير وإجراءات منح التميز في المجالات الأكاديمية وغير الأكاديمية. لمزيد من المعلومات، قم بزيارة https://www.arabou.edu.kw/university/Pages/regulations.aspx"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "How can I enter the e-library of AOU?"}, {"from": "assistant", "value": "Login: Click on the AOU e-Library icon and log in using your LMS credentials.\nSearch in Resources: You can search across all databases like EBSCO, ProQuest Central, Springer, EduSearch, ALMANHAL, JSTOR, and SAGE JOURNALS.\nSearch in AOU Links: Access AOU-specific resources, including research, conferences, and video courses.\nDatabase Examples: The guide provides examples for using ProQuest Central, EBSCO Host, and Springer Link, detailing basic and advanced search options, refining results, and creating accounts. For more information check this link AOU e-library Guide https://omnlms.arabou.edu.kw/pluginfile.php/181901/mod_label/intro/Aou%20E-library%20Guidelines%20%20%D8%AF%D9%84%D9%8A%D9%84%20%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9%20%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9%20.pdf?time=1677137958662"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "Help me access AOU e-library?"}, {"from": "assistant", "value": "Login: Click on the AOU e-Library icon and log in using your LMS credentials.\nSearch in Resources: You can search across all databases like EBSCO, ProQuest Central, Springer, EduSearch, ALMANHAL, JSTOR, and SAGE JOURNALS.\nSearch in AOU Links: Access AOU-specific resources, including research, conferences, and video courses.\nDatabase Examples: The guide provides examples for using ProQuest Central, EBSCO Host, and Springer Link, detailing basic and advanced search options, refining results, and creating accounts. For more information check this link AOU e-library Guide https://omnlms.arabou.edu.kw/pluginfile.php/181901/mod_label/intro/Aou%20E-library%20Guidelines%20%20%D8%AF%D9%84%D9%8A%D9%84%20%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9%20%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9%20.pdf?time=1677137958662"}],nothing,1
[{"from": "system", "value": "You are an AOU assistant for students."}, {"from": "user", "value": "كيف يمكنني الدخول إلى المكتبة الإلكترونية للجامعة العربية المفتوحة؟"}, {"from": "assistant", "value": "تسجيل الدخول: انقر على أيقونة المكتبة الإلكترونية للجامعة المفتوحة وسجل الدخول باستخدام بيانات اعتماد نظام إدارة التعلم الخاص بك.\n\nالبحث في الموارد: يمكنك البحث عبر جميع قواعد البيانات مثل EBSCO وProQuest Central وSpringer وEduSearch وALMANHAL وJSTOR وSAGE JOURNALS.\n\nالبحث في روابط الجامعة المفتوحة: يمكنك الوصول إلى الموارد الخاصة بالجامعة المفتوحة، بما في ذلك الأبحاث والمؤتمرات ودورات الفيديو.\n\nأمثلة قواعد البيانات: يوفر الدليل أمثلة لاستخدام ProQuest Central وEBSCO Host وSpringer Link، مع توضيح خيارات البحث الأساسية والمتقدمة، وتحسين النتائج، وإنشاء الحسابات. لمزيد من المعلومات، راجع هذا الرابط دليل المكتبة الإلكترونية للجامعة المفتوحة https://omnlms.arabou.edu.kw/pluginfile.php/181901/mod_label/intro/Aou%20E-library%20Guidelines%20%20%D8%AF%D9%84%D9%8A%D9%84%20%D8%A7%D8%B3%D8%AA%D8%AE%D8 %AF%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9%20%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9%20.pdf?time=1677137958662"}],nothing,1
